,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,Incomplete_Rides,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,Booking_Date,Booking_Time,Booking_Month,Total_Revenue,Total_Bookings
165,CNR3641224150,Success,CID431557,Mini,Majestic,Magadi Road,No,395,UPI,41,4.3,4.8,#NAME?,2024-07-06,12:51:00,7,11148671,20407
166,CNR7307808711,Success,CID928859,Prime SUV,MG Road,BTM Layout,No,857,Cash,45,4.7,4.0,#NAME?,2024-07-14,16:42:00,7,11148671,20407
167,CNR9207534980,Canceled by Driver,CID926602,Prime Plus,Whitefield,Kammanahalli,,819,,0,,,#NAME?,2024-07-16,22:49:00,7,11148671,20407
168,CNR8478607960,Success,CID374876,Prime Sedan,Shivajinagar,BTM Layout,No,484,UPI,16,4.1,4.5,#NAME?,2024-07-13,10:16:00,7,11148671,20407
169,CNR6867991693,Success,CID139968,Prime Plus,Bellandur,Indiranagar,No,648,Cash,3,4.9,4.8,#NAME?,2024-07-04,08:50:00,7,11148671,20407
170,CNR4134417165,Success,CID298474,Bike,Ulsoor,Whitefield,No,153,Cash,20,4.1,3.9,#NAME?,2024-07-04,11:55:00,7,11148671,20407
171,CNR6026842144,Success,CID533256,Prime SUV,Bannerghatta Road,Padmanabhanagar,No,232,Credit Card,28,4.3,4.7,#NAME?,2024-07-21,01:50:00,7,11148671,20407
172,CNR1373400641,Canceled by Driver,CID137733,Mini,Shivajinagar,Kadugodi,,478,,0,,,#NAME?,2024-07-05,08:41:00,7,11148671,20407
173,CNR7756361076,Canceled by Driver,CID843494,Auto,Koramangala,Hebbal,,850,,0,,,#NAME?,2024-07-01,05:01:00,7,11148671,20407
174,CNR1058833099,Success,CID705304,Bike,Frazer Town,Jayanagar,No,673,Cash,25,4.1,3.6,#NAME?,2024-07-06,00:38:00,7,11148671,20407
175,CNR8150133799,Driver Not Found,CID406881,eBike,Chickpet,HSR Layout,,315,,0,,,#NAME?,2024-07-22,12:46:00,7,11148671,20407
176,CNR3136784868,Success,CID703583,Prime SUV,Shivajinagar,Indiranagar,No,1033,Cash,2,4.1,3.6,#NAME?,2024-07-20,00:11:00,7,11148671,20407
177,CNR2919641369,Canceled by Customer,CID137586,Prime SUV,Tumkur Road,Langford Town,,825,,0,,,#NAME?,2024-07-17,03:54:00,7,11148671,20407
178,CNR4311649934,Canceled by Customer,CID379072,Prime SUV,Sahakar Nagar,Hosur Road,,213,,0,,,#NAME?,2024-07-23,23:49:00,7,11148671,20407
179,CNR8258871692,Driver Not Found,CID804974,Auto,Peenya,Cox Town,,125,,0,,,#NAME?,2024-07-28,13:53:00,7,11148671,20407
180,CNR7844432925,Success,CID635965,Prime SUV,Electronic City,KR Puram,No,362,Cash,36,4.1,4.6,#NAME?,2024-07-29,00:08:00,7,11148671,20407
181,CNR3149119791,Success,CID606573,Mini,Hebbal,Ulsoor,No,471,Credit Card,22,3.5,3.3,#NAME?,2024-07-03,16:49:00,7,11148671,20407
182,CNR6545513695,Success,CID932866,Prime SUV,Kengeri,Devanahalli,No,163,UPI,23,4.3,4.3,#NAME?,2024-07-01,22:15:00,7,11148671,20407
183,CNR6427297269,Success,CID418039,Mini,Shivajinagar,KR Puram,No,142,Cash,6,3.8,3.6,#NAME?,2024-07-13,03:12:00,7,11148671,20407
184,CNR1684336791,Canceled by Customer,CID339379,Prime Plus,HSR Layout,Kengeri,,451,,0,,,#NAME?,2024-07-25,03:49:00,7,11148671,20407
185,CNR8107628541,Canceled by Customer,CID131079,Prime SUV,Peenya,Kadugodi,,358,,0,,,#NAME?,2024-07-05,09:23:00,7,11148671,20407
186,CNR8516392891,Success,CID214348,Prime Sedan,Shivajinagar,Kadugodi,No,365,Cash,36,4.9,4.0,#NAME?,2024-07-03,18:16:00,7,11148671,20407
187,CNR5043217856,Canceled by Driver,CID298396,Auto,Sarjapur Road,Chamarajpet,,752,,0,,,#NAME?,2024-07-12,12:38:00,7,11148671,20407
188,CNR7829903493,Canceled by Driver,CID459892,eBike,Indiranagar,Kammanahalli,,531,,0,,,#NAME?,2024-07-18,17:39:00,7,11148671,20407
189,CNR4290294193,Canceled by Driver,CID451045,Auto,Richmond Town,Sahakar Nagar,,111,,0,,,#NAME?,2024-07-17,22:51:00,7,11148671,20407
190,CNR4330381266,Success,CID215319,Auto,Banashankari,Rajarajeshwari Nagar,No,216,UPI,5,4.4,4.3,#NAME?,2024-07-30,17:37:00,7,11148671,20407
191,CNR6146948780,Success,CID988392,eBike,Bannerghatta Road,Kammanahalli,No,147,UPI,39,3.3,3.2,#NAME?,2024-07-11,10:25:00,7,11148671,20407
192,CNR4211386643,Canceled by Driver,CID351096,eBike,RT Nagar,HSR Layout,,433,,0,,,#NAME?,2024-07-23,06:51:00,7,11148671,20407
193,CNR5828080027,Success,CID562246,Prime Plus,Sarjapur Road,Banashankari,No,664,UPI,24,3.6,4.4,#NAME?,2024-07-21,16:24:00,7,11148671,20407
194,CNR5043719137,Success,CID638458,Mini,Banashankari,Kammanahalli,No,159,UPI,40,4.0,4.7,#NAME?,2024-07-24,00:10:00,7,11148671,20407
195,CNR2332223815,Success,CID557188,Mini,Whitefield,Ramamurthy Nagar,No,556,UPI,27,5.0,3.2,#NAME?,2024-07-28,16:31:00,7,11148671,20407
196,CNR5863244684,Success,CID798517,eBike,Hebbal,HSR Layout,Yes,184,Cash,2,4.3,4.4,#NAME?,2024-07-24,02:27:00,7,11148671,20407
197,CNR2051641681,Success,CID776786,Auto,Ulsoor,Kadugodi,No,295,Cash,6,3.5,3.2,#NAME?,2024-07-19,22:54:00,7,11148671,20407
198,CNR6963252366,Success,CID565564,Bike,Yeshwanthpur,Kadugodi,No,794,Cash,25,4.8,4.0,#NAME?,2024-07-04,00:38:00,7,11148671,20407
199,CNR6561084640,Success,CID983895,Bike,Kengeri,Magadi Road,No,330,Cash,27,4.0,4.1,#NAME?,2024-07-02,22:59:00,7,11148671,20407
200,CNR8606343558,Success,CID193075,Bike,Kadugodi,Yeshwanthpur,No,187,UPI,34,4.9,3.8,#NAME?,2024-07-03,18:29:00,7,11148671,20407
201,CNR6129451090,Success,CID579290,Prime Sedan,Shantinagar,Bannerghatta Road,No,487,Cash,9,3.6,3.8,#NAME?,2024-07-24,10:52:00,7,11148671,20407
202,CNR8991153488,Canceled by Driver,CID563608,eBike,Vijayanagar,Kadugodi,,426,,0,,,#NAME?,2024-07-19,23:19:00,7,11148671,20407
203,CNR3555127202,Success,CID334563,Auto,Koramangala,Varthur,No,229,Cash,15,4.6,5.0,#NAME?,2024-07-14,08:16:00,7,11148671,20407
204,CNR2478670622,Success,CID381271,Prime Plus,Hennur,Hosur Road,No,445,UPI,48,4.9,4.6,#NAME?,2024-07-30,18:06:00,7,11148671,20407
205,CNR2637746164,Success,CID131513,Auto,Hebbal,Majestic,No,134,Cash,8,3.3,4.0,#NAME?,2024-07-29,12:13:00,7,11148671,20407
206,CNR1098685369,Success,CID366678,Auto,Basavanagudi,Nagarbhavi,No,119,Cash,9,4.2,4.0,#NAME?,2024-07-16,10:32:00,7,11148671,20407
207,CNR3013333422,Driver Not Found,CID377403,eBike,Kadugodi,Hennur,,214,,0,,,#NAME?,2024-07-02,18:20:00,7,11148671,20407
208,CNR6731320458,Success,CID470881,Prime Sedan,Hosur Road,Koramangala,No,113,Cash,14,4.9,3.6,#NAME?,2024-07-30,09:17:00,7,11148671,20407
209,CNR1523677800,Canceled by Driver,CID967088,Prime SUV,Ramamurthy Nagar,Kammanahalli,,362,,0,,,#NAME?,2024-07-28,10:17:00,7,11148671,20407
210,CNR5683291566,Success,CID221217,Prime SUV,Sahakar Nagar,Indiranagar,No,545,UPI,6,3.3,4.9,#NAME?,2024-07-09,20:36:00,7,11148671,20407
211,CNR9411398805,Success,CID416695,Prime Plus,Padmanabhanagar,RT Nagar,No,498,Cash,11,3.2,4.3,#NAME?,2024-07-11,10:28:00,7,11148671,20407
212,CNR7845975089,Driver Not Found,CID221620,Bike,RT Nagar,Ulsoor,,117,,0,,,#NAME?,2024-07-15,22:51:00,7,11148671,20407
213,CNR3855977560,Canceled by Driver,CID634914,Prime Sedan,Hulimavu,Richmond Town,,230,,0,,,#NAME?,2024-07-03,22:59:00,7,11148671,20407
214,CNR6774178719,Success,CID902361,eBike,KR Puram,Marathahalli,No,304,Cash,28,3.6,3.0,#NAME?,2024-07-25,01:44:00,7,11148671,20407
215,CNR4046969463,Canceled by Driver,CID788327,Prime Plus,Koramangala,Devanahalli,,318,,0,,,#NAME?,2024-07-27,13:10:00,7,11148671,20407
216,CNR4475747544,Success,CID337010,Prime Sedan,Chickpet,Langford Town,No,130,Cash,18,3.1,4.9,#NAME?,2024-07-01,21:22:00,7,11148671,20407
217,CNR5165798104,Success,CID831932,Bike,Bannerghatta Road,Koramangala,No,419,Cash,12,4.7,4.2,#NAME?,2024-07-07,16:37:00,7,11148671,20407
218,CNR4392965412,Canceled by Driver,CID966732,Prime SUV,Kammanahalli,Richmond Town,,399,,0,,,#NAME?,2024-07-05,15:15:00,7,11148671,20407
219,CNR1167401662,Driver Not Found,CID981323,Mini,JP Nagar,Hulimavu,,2900,,0,,,#NAME?,2024-07-22,19:30:00,7,11148671,20407
220,CNR2822610940,Success,CID301559,Bike,Mysore Road,Yelahanka,No,121,Cash,31,4.2,3.1,#NAME?,2024-07-27,11:39:00,7,11148671,20407
221,CNR6691577601,Success,CID983207,Prime Sedan,MG Road,RT Nagar,No,107,UPI,27,3.5,3.3,#NAME?,2024-07-14,01:07:00,7,11148671,20407
222,CNR9445908039,Canceled by Customer,CID921864,Mini,Hosur Road,Banashankari,,424,,0,,,#NAME?,2024-07-17,21:09:00,7,11148671,20407
223,CNR3423157511,Canceled by Driver,CID704228,Bike,Electronic City,Nagarbhavi,,307,,0,,,#NAME?,2024-07-21,20:34:00,7,11148671,20407
224,CNR1324239592,Success,CID647625,eBike,KR Puram,Kammanahalli,No,583,Cash,40,4.5,4.2,#NAME?,2024-07-19,17:32:00,7,11148671,20407
225,CNR8086928686,Canceled by Driver,CID506037,Mini,Nagarbhavi,MG Road,,325,,0,,,#NAME?,2024-07-05,01:18:00,7,11148671,20407
226,CNR3412387949,Success,CID786300,Prime Sedan,Majestic,Hulimavu,No,216,UPI,33,4.4,4.5,#NAME?,2024-07-22,05:44:00,7,11148671,20407
227,CNR9728294566,Canceled by Driver,CID444964,Mini,Indiranagar,Whitefield,,337,,0,,,#NAME?,2024-07-07,06:55:00,7,11148671,20407
228,CNR3797886537,Success,CID692922,Prime SUV,KR Puram,Yeshwanthpur,No,373,Cash,26,4.6,4.1,#NAME?,2024-07-17,21:06:00,7,11148671,20407
229,CNR2918335042,Canceled by Customer,CID267651,Bike,Magadi Road,Vijayanagar,,121,,0,,,#NAME?,2024-07-16,03:12:00,7,11148671,20407
230,CNR7683288053,Success,CID472301,Prime Plus,Vijayanagar,KR Puram,No,584,UPI,18,3.1,3.3,#NAME?,2024-07-23,08:56:00,7,11148671,20407
231,CNR7308621555,Canceled by Customer,CID255257,Mini,Sahakar Nagar,Whitefield,,372,,0,,,#NAME?,2024-07-30,04:29:00,7,11148671,20407
232,CNR6893200456,Canceled by Driver,CID590573,Prime SUV,Whitefield,Rajarajeshwari Nagar,,482,,0,,,#NAME?,2024-07-01,23:33:00,7,11148671,20407
233,CNR8506315424,Canceled by Customer,CID384102,Mini,Hosur Road,Peenya,,169,,0,,,#NAME?,2024-07-28,01:48:00,7,11148671,20407
234,CNR6289456005,Driver Not Found,CID341767,Bike,Malleshwaram,Malleshwaram,,655,,0,,,#NAME?,2024-07-07,05:42:00,7,11148671,20407
235,CNR3652386033,Success,CID718764,Bike,Jayanagar,MG Road,No,398,UPI,4,3.3,3.3,#NAME?,2024-07-26,10:10:00,7,11148671,20407
236,CNR7500140086,Success,CID711398,Prime SUV,Langford Town,Tumkur Road,No,198,Cash,2,3.3,3.6,#NAME?,2024-07-24,11:32:00,7,11148671,20407
237,CNR9206491878,Driver Not Found,CID219381,Prime Sedan,Rajajinagar,Padmanabhanagar,,482,,0,,,#NAME?,2024-07-15,09:55:00,7,11148671,20407
238,CNR1508971604,Success,CID902685,Prime Sedan,Hebbal,BTM Layout,No,305,UPI,23,3.8,4.4,#NAME?,2024-07-29,03:17:00,7,11148671,20407
239,CNR4004898445,Canceled by Driver,CID501660,Mini,Peenya,Padmanabhanagar,,294,,0,,,#NAME?,2024-07-03,15:14:00,7,11148671,20407
240,CNR8826275068,Success,CID257693,Prime Sedan,Richmond Town,Tumkur Road,No,161,Cash,5,4.1,4.0,#NAME?,2024-07-06,07:14:00,7,11148671,20407
241,CNR9942066704,Canceled by Driver,CID908062,Prime Sedan,Yelahanka,Sarjapur Road,,404,,0,,,#NAME?,2024-07-02,13:18:00,7,11148671,20407
242,CNR2361275900,Success,CID429569,Auto,Magadi Road,Peenya,No,169,Cash,12,4.7,3.8,#NAME?,2024-07-01,10:09:00,7,11148671,20407
243,CNR4419040819,Success,CID644474,Bike,Kengeri,Devanahalli,No,501,UPI,49,4.5,3.1,#NAME?,2024-07-03,09:20:00,7,11148671,20407
244,CNR1911058132,Success,CID309575,Mini,Mysore Road,Hosur Road,No,101,Cash,1,3.6,3.7,#NAME?,2024-07-07,16:41:00,7,11148671,20407
245,CNR8926984331,Success,CID860681,Auto,Kengeri,Shantinagar,No,192,Cash,15,4.6,4.5,#NAME?,2024-07-20,03:47:00,7,11148671,20407
246,CNR2191224963,Canceled by Driver,CID702491,Mini,Koramangala,Varthur,,393,,0,,,#NAME?,2024-07-18,12:57:00,7,11148671,20407
247,CNR6024993831,Canceled by Customer,CID689882,eBike,Cox Town,Kadugodi,,414,,0,,,#NAME?,2024-07-04,21:10:00,7,11148671,20407
248,CNR3704418934,Canceled by Customer,CID679996,Bike,Yeshwanthpur,Malleshwaram,,1816,,0,,,#NAME?,2024-07-03,04:20:00,7,11148671,20407
249,CNR6259704301,Success,CID228411,Prime Sedan,Jayanagar,HSR Layout,No,366,Cash,28,3.8,3.2,#NAME?,2024-07-05,06:38:00,7,11148671,20407
250,CNR4588889454,Driver Not Found,CID955141,Prime SUV,Rajarajeshwari Nagar,Cox Town,,417,,0,,,#NAME?,2024-07-11,00:22:00,7,11148671,20407
251,CNR9102117353,Success,CID226904,Prime Plus,Cox Town,Magadi Road,No,2884,UPI,48,3.8,4.9,#NAME?,2024-07-06,08:41:00,7,11148671,20407
252,CNR9855871509,Canceled by Driver,CID750118,Prime Sedan,RT Nagar,Mysore Road,,371,,0,,,#NAME?,2024-07-25,07:33:00,7,11148671,20407
253,CNR6491202733,Success,CID188757,Mini,Magadi Road,Cox Town,No,175,UPI,2,3.4,3.3,#NAME?,2024-07-30,19:29:00,7,11148671,20407
254,CNR1767970743,Success,CID989298,Bike,Peenya,Rajarajeshwari Nagar,No,494,UPI,28,3.1,3.8,#NAME?,2024-07-11,12:39:00,7,11148671,20407
255,CNR6136026561,Success,CID233895,eBike,HSR Layout,Bellandur,No,441,UPI,27,3.1,3.1,#NAME?,2024-07-30,12:04:00,7,11148671,20407
256,CNR7642653871,Success,CID877855,Prime Sedan,Banashankari,Sarjapur Road,No,471,Cash,23,4.4,4.6,#NAME?,2024-07-23,15:34:00,7,11148671,20407
257,CNR8369636566,Success,CID718559,Prime Plus,Indiranagar,Yelahanka,No,389,Cash,14,3.2,4.6,#NAME?,2024-07-05,21:57:00,7,11148671,20407
258,CNR8073437118,Canceled by Driver,CID580478,eBike,Hennur,Langford Town,,202,,0,,,#NAME?,2024-07-16,09:26:00,7,11148671,20407
259,CNR5116585243,Canceled by Driver,CID847377,Auto,Tumkur Road,Ulsoor,,253,,0,,,#NAME?,2024-07-08,22:13:00,7,11148671,20407
260,CNR9699923253,Success,CID398168,Prime SUV,Indiranagar,Basavanagudi,No,882,Cash,43,3.2,4.1,#NAME?,2024-07-09,18:33:00,7,11148671,20407
261,CNR1201589640,Canceled by Customer,CID539191,Prime Sedan,Banashankari,Cox Town,,176,,0,,,#NAME?,2024-07-16,08:35:00,7,11148671,20407
262,CNR1689403754,Success,CID515450,Mini,Devanahalli,Hosur Road,No,417,UPI,24,4.2,3.8,#NAME?,2024-07-08,19:31:00,7,11148671,20407
263,CNR1501229480,Success,CID323779,Mini,Banashankari,Richmond Town,No,130,Credit Card,41,3.5,4.5,#NAME?,2024-07-06,23:56:00,7,11148671,20407
264,CNR8602417067,Success,CID771701,Prime SUV,Cox Town,Basavanagudi,No,235,UPI,17,3.7,3.7,#NAME?,2024-07-14,06:47:00,7,11148671,20407
265,CNR5180944150,Success,CID200875,Prime Sedan,Magadi Road,Bannerghatta Road,No,325,Credit Card,21,4.7,5.0,#NAME?,2024-07-01,09:16:00,7,11148671,20407
266,CNR5569548787,Success,CID141634,Prime Plus,Banashankari,Shivajinagar,No,290,UPI,22,4.8,4.4,#NAME?,2024-07-05,07:57:00,7,11148671,20407
267,CNR2826030097,Success,CID786912,Bike,Koramangala,Mysore Road,No,131,Cash,20,4.4,3.1,#NAME?,2024-07-04,23:51:00,7,11148671,20407
268,CNR4887495881,Canceled by Customer,CID916150,Prime SUV,Chamarajpet,Ramamurthy Nagar,,148,,0,,,#NAME?,2024-07-23,18:37:00,7,11148671,20407
269,CNR4946474476,Canceled by Customer,CID605609,Bike,Chamarajpet,BTM Layout,,463,,0,,,#NAME?,2024-07-25,02:41:00,7,11148671,20407
270,CNR5414099759,Success,CID387411,Prime Sedan,Rajajinagar,Ramamurthy Nagar,No,339,UPI,17,3.1,3.4,#NAME?,2024-07-24,05:57:00,7,11148671,20407
271,CNR2568139914,Driver Not Found,CID878056,Prime SUV,Whitefield,RT Nagar,,314,,0,,,#NAME?,2024-07-08,20:17:00,7,11148671,20407
272,CNR8892975500,Success,CID485817,Bike,Rajarajeshwari Nagar,Sahakar Nagar,No,512,Cash,48,3.1,4.2,#NAME?,2024-07-22,03:32:00,7,11148671,20407
273,CNR7552726236,Driver Not Found,CID398384,Prime Plus,Magadi Road,Chickpet,,443,,0,,,#NAME?,2024-07-19,14:31:00,7,11148671,20407
274,CNR1200026621,Success,CID233911,Prime SUV,Chickpet,Tumkur Road,No,1467,UPI,32,4.7,3.5,#NAME?,2024-07-03,21:45:00,7,11148671,20407
275,CNR4187447284,Driver Not Found,CID657255,Prime SUV,Ramamurthy Nagar,RT Nagar,,353,,0,,,#NAME?,2024-07-04,02:26:00,7,11148671,20407
276,CNR3659491874,Success,CID573670,Auto,KR Puram,Bannerghatta Road,No,444,UPI,1,3.8,4.1,#NAME?,2024-07-01,07:28:00,7,11148671,20407
277,CNR3623533429,Success,CID447644,Prime Plus,Basavanagudi,Yeshwanthpur,No,476,UPI,23,3.1,4.9,#NAME?,2024-07-17,07:05:00,7,11148671,20407
278,CNR3824632577,Canceled by Driver,CID713810,Bike,Sahakar Nagar,Koramangala,,142,,0,,,#NAME?,2024-07-13,20:08:00,7,11148671,20407
279,CNR2817233926,Success,CID620466,eBike,Kengeri,Koramangala,No,471,UPI,26,4.9,3.8,#NAME?,2024-07-24,06:37:00,7,11148671,20407
280,CNR2091398962,Success,CID935203,eBike,Bannerghatta Road,Indiranagar,No,382,Cash,21,3.6,4.2,#NAME?,2024-07-13,11:05:00,7,11148671,20407
281,CNR5220085842,Canceled by Driver,CID775449,Prime Sedan,Rajajinagar,Bellandur,,401,,0,,,#NAME?,2024-07-01,00:31:00,7,11148671,20407
282,CNR9795770576,Success,CID518512,Auto,Yelahanka,Basavanagudi,No,148,Cash,18,3.1,4.1,#NAME?,2024-07-28,10:43:00,7,11148671,20407
283,CNR4627809411,Success,CID463284,Auto,Shivajinagar,Electronic City,No,204,UPI,11,4.8,3.4,#NAME?,2024-07-15,19:16:00,7,11148671,20407
284,CNR4003939102,Success,CID193230,Mini,Varthur,Tumkur Road,No,666,Cash,9,4.5,3.0,#NAME?,2024-07-17,11:21:00,7,11148671,20407
285,CNR1308261538,Success,CID605780,eBike,Richmond Town,Rajarajeshwari Nagar,No,425,UPI,5,4.8,4.4,#NAME?,2024-07-30,05:53:00,7,11148671,20407
286,CNR1556710084,Success,CID201508,Prime Sedan,RT Nagar,JP Nagar,No,172,Cash,41,3.1,4.2,#NAME?,2024-07-17,08:58:00,7,11148671,20407
287,CNR4639016703,Success,CID649293,Prime Plus,Langford Town,Nagarbhavi,No,398,Cash,35,4.9,3.5,#NAME?,2024-07-27,09:22:00,7,11148671,20407
288,CNR3136156514,Canceled by Customer,CID270149,Prime Plus,Indiranagar,Sarjapur Road,,741,,0,,,#NAME?,2024-07-07,21:53:00,7,11148671,20407
289,CNR6635680436,Driver Not Found,CID740522,Prime Plus,Devanahalli,Jayanagar,,446,,0,,,#NAME?,2024-07-24,09:47:00,7,11148671,20407
290,CNR6522259243,Canceled by Driver,CID499536,Prime Sedan,Tumkur Road,Chamarajpet,,315,,0,,,#NAME?,2024-07-16,01:47:00,7,11148671,20407
291,CNR9257492650,Success,CID288060,Bike,MG Road,Shantinagar,No,470,Cash,38,3.6,4.2,#NAME?,2024-07-20,02:52:00,7,11148671,20407
292,CNR9054081319,Success,CID723227,Auto,JP Nagar,Bannerghatta Road,No,106,UPI,7,3.4,4.9,#NAME?,2024-07-20,04:03:00,7,11148671,20407
293,CNR3186546295,Success,CID529533,Prime Plus,Koramangala,Bannerghatta Road,No,1468,Cash,31,4.7,4.2,#NAME?,2024-07-04,03:47:00,7,11148671,20407
294,CNR5237090288,Canceled by Driver,CID422022,Prime SUV,Kadugodi,Jayanagar,,408,,0,,,#NAME?,2024-07-11,15:19:00,7,11148671,20407
295,CNR9526078867,Success,CID900085,eBike,HSR Layout,Hulimavu,Yes,1805,UPI,4,3.7,4.0,#NAME?,2024-07-04,01:18:00,7,11148671,20407
296,CNR2055496400,Canceled by Customer,CID734557,Auto,Mysore Road,Sahakar Nagar,,2925,,0,,,#NAME?,2024-07-03,13:51:00,7,11148671,20407
297,CNR1352748737,Driver Not Found,CID392228,Prime Sedan,Hebbal,Frazer Town,,1048,,0,,,#NAME?,2024-07-22,00:45:00,7,11148671,20407
298,CNR8505998754,Success,CID393226,Mini,Marathahalli,Shivajinagar,No,360,UPI,1,4.4,4.7,#NAME?,2024-07-29,18:24:00,7,11148671,20407
299,CNR3848737052,Canceled by Customer,CID999015,Mini,Varthur,Kengeri,,341,,0,,,#NAME?,2024-07-08,14:26:00,7,11148671,20407
300,CNR3022399674,Success,CID791723,eBike,Sarjapur Road,Peenya,No,310,Cash,2,3.1,4.9,#NAME?,2024-07-27,08:42:00,7,11148671,20407
301,CNR4201304521,Success,CID207572,eBike,Kammanahalli,Frazer Town,No,1289,Cash,3,4.4,3.3,#NAME?,2024-07-15,22:10:00,7,11148671,20407
302,CNR9511092010,Success,CID643112,Mini,Majestic,KR Puram,No,1540,UPI,12,3.4,4.6,#NAME?,2024-07-08,18:55:00,7,11148671,20407
303,CNR8110334234,Success,CID107282,Prime Plus,MG Road,Hennur,No,745,Cash,3,3.8,4.7,#NAME?,2024-07-24,16:00:00,7,11148671,20407
304,CNR1820951934,Canceled by Customer,CID228355,Prime SUV,Kammanahalli,Hosur Road,,459,,0,,,#NAME?,2024-07-19,08:32:00,7,11148671,20407
305,CNR3295449162,Success,CID182011,Prime SUV,Indiranagar,JP Nagar,No,313,Cash,38,3.4,3.3,#NAME?,2024-07-11,02:28:00,7,11148671,20407
306,CNR8642502474,Canceled by Driver,CID252880,Prime Sedan,Hebbal,Koramangala,,130,,0,,,#NAME?,2024-07-04,01:18:00,7,11148671,20407
307,CNR9405769135,Success,CID841846,eBike,Peenya,Padmanabhanagar,No,517,Cash,14,3.6,4.7,#NAME?,2024-07-04,13:30:00,7,11148671,20407
308,CNR2179333461,Success,CID159326,Bike,Nagarbhavi,Vijayanagar,No,332,UPI,31,4.4,4.3,#NAME?,2024-07-27,22:55:00,7,11148671,20407
309,CNR7446430391,Success,CID220370,eBike,Mysore Road,Marathahalli,No,496,Cash,40,4.4,3.1,#NAME?,2024-07-01,17:11:00,7,11148671,20407
310,CNR2050487810,Canceled by Driver,CID376747,Prime SUV,Kengeri,Mysore Road,,145,,0,,,#NAME?,2024-07-28,23:40:00,7,11148671,20407
311,CNR9970948492,Success,CID758267,Prime Sedan,Kammanahalli,Sahakar Nagar,No,229,Cash,7,3.0,4.7,#NAME?,2024-07-07,11:54:00,7,11148671,20407
312,CNR3011053515,Canceled by Driver,CID131209,Bike,Rajajinagar,JP Nagar,,470,,0,,,#NAME?,2024-07-08,16:01:00,7,11148671,20407
313,CNR4591666574,Success,CID229257,eBike,Ulsoor,Kengeri,No,278,UPI,48,3.5,4.2,#NAME?,2024-07-29,05:16:00,7,11148671,20407
314,CNR1610148184,Success,CID131708,Mini,Sahakar Nagar,Kammanahalli,No,790,UPI,16,3.5,3.1,#NAME?,2024-07-28,07:15:00,7,11148671,20407
315,CNR4526799105,Driver Not Found,CID880836,Prime SUV,Cox Town,Rajajinagar,,941,,0,,,#NAME?,2024-07-16,03:48:00,7,11148671,20407
316,CNR7697944209,Driver Not Found,CID199182,Auto,Jayanagar,Shivajinagar,,2801,,0,,,#NAME?,2024-07-07,14:33:00,7,11148671,20407
317,CNR7154043084,Success,CID391013,Auto,Marathahalli,Indiranagar,Yes,525,UPI,11,3.0,4.5,#NAME?,2024-07-19,17:53:00,7,11148671,20407
318,CNR9283642129,Canceled by Driver,CID276282,Prime SUV,RT Nagar,RT Nagar,,433,,0,,,#NAME?,2024-07-20,20:07:00,7,11148671,20407
319,CNR4676896526,Canceled by Driver,CID494856,Auto,Varthur,Marathahalli,,376,,0,,,#NAME?,2024-07-21,13:56:00,7,11148671,20407
320,CNR1615053684,Success,CID180831,Mini,KR Puram,Ulsoor,No,346,Cash,13,3.7,4.1,#NAME?,2024-07-14,20:29:00,7,11148671,20407
321,CNR7734380067,Canceled by Driver,CID853726,Prime SUV,Koramangala,JP Nagar,,260,,0,,,#NAME?,2024-07-02,16:06:00,7,11148671,20407
322,CNR4851775364,Success,CID438573,Bike,Jayanagar,Chickpet,No,213,Cash,14,4.0,3.8,#NAME?,2024-07-19,20:42:00,7,11148671,20407
323,CNR7896256729,Success,CID279281,Mini,Banashankari,Kengeri,No,286,Cash,13,4.2,3.8,#NAME?,2024-07-17,15:07:00,7,11148671,20407
324,CNR7042244136,Success,CID998521,Prime Plus,Marathahalli,Sahakar Nagar,No,156,Cash,25,3.7,3.4,#NAME?,2024-07-02,19:25:00,7,11148671,20407
325,CNR7908519469,Success,CID357963,eBike,Nagarbhavi,KR Puram,No,757,Credit Card,30,3.2,4.7,#NAME?,2024-07-06,07:59:00,7,11148671,20407
326,CNR1121889731,Success,CID208336,Prime Sedan,Devanahalli,Mysore Road,No,390,Cash,42,4.8,4.0,#NAME?,2024-07-11,04:46:00,7,11148671,20407
327,CNR3193710797,Success,CID467902,Prime Sedan,Padmanabhanagar,Richmond Town,Yes,976,UPI,27,4.3,4.3,#NAME?,2024-07-18,15:01:00,7,11148671,20407
328,CNR9772059065,Success,CID811485,Bike,Shantinagar,Rajajinagar,No,683,Cash,14,4.7,3.4,#NAME?,2024-07-08,03:32:00,7,11148671,20407
329,CNR6820098709,Canceled by Driver,CID678710,eBike,Sahakar Nagar,Mysore Road,,329,,0,,,#NAME?,2024-07-29,21:12:00,7,11148671,20407
330,CNR9590135968,Success,CID652106,eBike,Yeshwanthpur,Tumkur Road,No,999,UPI,43,4.6,4.2,#NAME?,2024-07-24,15:36:00,7,11148671,20407
331,CNR4053893416,Success,CID708547,Auto,Vijayanagar,Rajarajeshwari Nagar,No,283,UPI,7,3.4,3.4,#NAME?,2024-07-08,18:08:00,7,11148671,20407
